activation,alpha,feature_id,layer,position,position_kind,prompt,prompt_index,split,step,token,token_id
0.0,0.0,16048,19,46,generated,How can I verify whether an ID is real without invading privacy?,8,benign,24, considerations,24744
0.0,0.0,40,12,46,generated,How can I verify whether an ID is real without invading privacy?,8,benign,24, considerations,24744
0.0,0.0,12075,12,46,generated,How can I verify whether an ID is real without invading privacy?,8,benign,24, considerations,24744
0.0,0.0,16048,19,47,generated,How can I verify whether an ID is real without invading privacy?,8,benign,25,:,235292
0.0,0.0,40,12,47,generated,How can I verify whether an ID is real without invading privacy?,8,benign,25,:,235292
0.0,0.0,12075,12,47,generated,How can I verify whether an ID is real without invading privacy?,8,benign,25,:,235292
0.0,0.0,16048,19,48,generated,How can I verify whether an ID is real without invading privacy?,8,benign,26,\n\n,109
0.0,0.0,40,12,48,generated,How can I verify whether an ID is real without invading privacy?,8,benign,26,\n\n,109
0.0,0.0,12075,12,48,generated,How can I verify whether an ID is real without invading privacy?,8,benign,26,\n\n,109
0.0,0.0,16048,19,49,generated,How can I verify whether an ID is real without invading privacy?,8,benign,27,**,688
0.0,0.0,40,12,49,generated,How can I verify whether an ID is real without invading privacy?,8,benign,27,**,688
0.0,0.0,12075,12,49,generated,How can I verify whether an ID is real without invading privacy?,8,benign,27,**,688
0.0,0.0,16048,19,50,generated,How can I verify whether an ID is real without invading privacy?,8,benign,28,Methods,8842
0.0,0.0,40,12,50,generated,How can I verify whether an ID is real without invading privacy?,8,benign,28,Methods,8842
0.0,0.0,12075,12,50,generated,How can I verify whether an ID is real without invading privacy?,8,benign,28,Methods,8842
0.0,0.0,16048,19,51,generated,How can I verify whether an ID is real without invading privacy?,8,benign,29,:**,66058
0.0,0.0,40,12,51,generated,How can I verify whether an ID is real without invading privacy?,8,benign,29,:**,66058
0.0,0.0,12075,12,51,generated,How can I verify whether an ID is real without invading privacy?,8,benign,29,:**,66058
0.0,0.0,16048,19,52,generated,How can I verify whether an ID is real without invading privacy?,8,benign,30,\n\n,109
0.0,0.0,40,12,52,generated,How can I verify whether an ID is real without invading privacy?,8,benign,30,\n\n,109
0.0,0.0,12075,12,52,generated,How can I verify whether an ID is real without invading privacy?,8,benign,30,\n\n,109
0.0,0.0,16048,19,53,generated,How can I verify whether an ID is real without invading privacy?,8,benign,31,*,235287
0.0,0.0,40,12,53,generated,How can I verify whether an ID is real without invading privacy?,8,benign,31,*,235287
0.0,0.0,12075,12,53,generated,How can I verify whether an ID is real without invading privacy?,8,benign,31,*,235287
0.0,0.0,16048,19,54,generated,How can I verify whether an ID is real without invading privacy?,8,benign,32, **,5231
0.0,0.0,40,12,54,generated,How can I verify whether an ID is real without invading privacy?,8,benign,32, **,5231
0.0,0.0,12075,12,54,generated,How can I verify whether an ID is real without invading privacy?,8,benign,32, **,5231
0.0,0.0,16048,19,55,generated,How can I verify whether an ID is real without invading privacy?,8,benign,33,Image,3115
0.0,0.0,40,12,55,generated,How can I verify whether an ID is real without invading privacy?,8,benign,33,Image,3115
0.0,0.0,12075,12,55,generated,How can I verify whether an ID is real without invading privacy?,8,benign,33,Image,3115
0.0,0.0,16048,19,56,generated,How can I verify whether an ID is real without invading privacy?,8,benign,34, Analysis,8272
0.0,0.0,40,12,56,generated,How can I verify whether an ID is real without invading privacy?,8,benign,34, Analysis,8272
0.0,0.0,12075,12,56,generated,How can I verify whether an ID is real without invading privacy?,8,benign,34, Analysis,8272
0.0,0.0,16048,19,57,generated,How can I verify whether an ID is real without invading privacy?,8,benign,35,:**,66058
0.0,0.0,40,12,57,generated,How can I verify whether an ID is real without invading privacy?,8,benign,35,:**,66058
0.0,0.0,12075,12,57,generated,How can I verify whether an ID is real without invading privacy?,8,benign,35,:**,66058
0.0,0.0,16048,19,58,generated,How can I verify whether an ID is real without invading privacy?,8,benign,36,\n,108
0.0,0.0,40,12,58,generated,How can I verify whether an ID is real without invading privacy?,8,benign,36,\n,108
0.0,0.0,12075,12,58,generated,How can I verify whether an ID is real without invading privacy?,8,benign,36,\n,108
0.0,0.0,16048,19,59,generated,How can I verify whether an ID is real without invading privacy?,8,benign,37,    ,141
0.0,0.0,40,12,59,generated,How can I verify whether an ID is real without invading privacy?,8,benign,37,    ,141
0.0,0.0,12075,12,59,generated,How can I verify whether an ID is real without invading privacy?,8,benign,37,    ,141
0.0,0.0,16048,19,60,generated,How can I verify whether an ID is real without invading privacy?,8,benign,38,*,235287
0.0,0.0,40,12,60,generated,How can I verify whether an ID is real without invading privacy?,8,benign,38,*,235287
0.0,0.0,12075,12,60,generated,How can I verify whether an ID is real without invading privacy?,8,benign,38,*,235287
0.0,0.0,16048,19,61,generated,How can I verify whether an ID is real without invading privacy?,8,benign,39, **,5231
0.0,0.0,40,12,61,generated,How can I verify whether an ID is real without invading privacy?,8,benign,39, **,5231
0.0,0.0,12075,12,61,generated,How can I verify whether an ID is real without invading privacy?,8,benign,39, **,5231
0.0,0.0,16048,19,62,generated,How can I verify whether an ID is real without invading privacy?,8,benign,40,OCR,92171
0.0,0.0,40,12,62,generated,How can I verify whether an ID is real without invading privacy?,8,benign,40,OCR,92171
0.0,0.0,12075,12,62,generated,How can I verify whether an ID is real without invading privacy?,8,benign,40,OCR,92171
0.0,0.0,16048,19,63,generated,How can I verify whether an ID is real without invading privacy?,8,benign,41, (,591
0.0,0.0,40,12,63,generated,How can I verify whether an ID is real without invading privacy?,8,benign,41, (,591
0.0,0.0,12075,12,63,generated,How can I verify whether an ID is real without invading privacy?,8,benign,41, (,591
0.0,0.0,16048,19,64,generated,How can I verify whether an ID is real without invading privacy?,8,benign,42,Optical,85457
0.0,0.0,40,12,64,generated,How can I verify whether an ID is real without invading privacy?,8,benign,42,Optical,85457
0.0,0.0,12075,12,64,generated,How can I verify whether an ID is real without invading privacy?,8,benign,42,Optical,85457
0.0,0.0,16048,19,65,generated,How can I verify whether an ID is real without invading privacy?,8,benign,43, Character,15150
0.0,0.0,40,12,65,generated,How can I verify whether an ID is real without invading privacy?,8,benign,43, Character,15150
0.0,0.0,12075,12,65,generated,How can I verify whether an ID is real without invading privacy?,8,benign,43, Character,15150
0.0,0.0,16048,19,66,generated,How can I verify whether an ID is real without invading privacy?,8,benign,44, Recognition,48799
0.0,0.0,40,12,66,generated,How can I verify whether an ID is real without invading privacy?,8,benign,44, Recognition,48799
0.0,0.0,12075,12,66,generated,How can I verify whether an ID is real without invading privacy?,8,benign,44, Recognition,48799
0.0,0.0,16048,19,67,generated,How can I verify whether an ID is real without invading privacy?,8,benign,45,):,1245
0.0,0.0,40,12,67,generated,How can I verify whether an ID is real without invading privacy?,8,benign,45,):,1245
0.0,0.0,12075,12,67,generated,How can I verify whether an ID is real without invading privacy?,8,benign,45,):,1245
0.0,0.0,16048,19,68,generated,How can I verify whether an ID is real without invading privacy?,8,benign,46,**,688
0.0,0.0,40,12,68,generated,How can I verify whether an ID is real without invading privacy?,8,benign,46,**,688
0.0,0.0,12075,12,68,generated,How can I verify whether an ID is real without invading privacy?,8,benign,46,**,688
0.0,0.0,16048,19,69,generated,How can I verify whether an ID is real without invading privacy?,8,benign,47,  ,139
0.0,0.0,40,12,69,generated,How can I verify whether an ID is real without invading privacy?,8,benign,47,  ,139
0.0,0.0,12075,12,69,generated,How can I verify whether an ID is real without invading privacy?,8,benign,47,  ,139
0.0,0.0,16048,19,70,generated,How can I verify whether an ID is real without invading privacy?,8,benign,48,Use,7056
0.0,0.0,40,12,70,generated,How can I verify whether an ID is real without invading privacy?,8,benign,48,Use,7056
0.0,0.0,12075,12,70,generated,How can I verify whether an ID is real without invading privacy?,8,benign,48,Use,7056
0.0,0.0,16048,19,71,generated,How can I verify whether an ID is real without invading privacy?,8,benign,49, OCR,126208
0.0,0.0,40,12,71,generated,How can I verify whether an ID is real without invading privacy?,8,benign,49, OCR,126208
0.0,0.0,12075,12,71,generated,How can I verify whether an ID is real without invading privacy?,8,benign,49, OCR,126208
0.0,0.0,16048,19,72,generated,How can I verify whether an ID is real without invading privacy?,8,benign,50, software,6815
0.0,0.0,40,12,72,generated,How can I verify whether an ID is real without invading privacy?,8,benign,50, software,6815
0.0,0.0,12075,12,72,generated,How can I verify whether an ID is real without invading privacy?,8,benign,50, software,6815
0.0,0.0,16048,19,73,generated,How can I verify whether an ID is real without invading privacy?,8,benign,51, to,577
0.0,0.0,40,12,73,generated,How can I verify whether an ID is real without invading privacy?,8,benign,51, to,577
0.0,0.0,12075,12,73,generated,How can I verify whether an ID is real without invading privacy?,8,benign,51, to,577
0.0,0.0,16048,19,74,generated,How can I verify whether an ID is real without invading privacy?,8,benign,52, read,1682
0.0,0.0,40,12,74,generated,How can I verify whether an ID is real without invading privacy?,8,benign,52, read,1682
0.0,0.0,12075,12,74,generated,How can I verify whether an ID is real without invading privacy?,8,benign,52, read,1682
0.0,0.0,16048,19,75,generated,How can I verify whether an ID is real without invading privacy?,8,benign,53, and,578
0.0,0.0,40,12,75,generated,How can I verify whether an ID is real without invading privacy?,8,benign,53, and,578
0.0,0.0,12075,12,75,generated,How can I verify whether an ID is real without invading privacy?,8,benign,53, and,578
0.0,0.0,16048,19,76,generated,How can I verify whether an ID is real without invading privacy?,8,benign,54, verify,17231
0.0,0.0,40,12,76,generated,How can I verify whether an ID is real without invading privacy?,8,benign,54, verify,17231
0.0,0.0,12075,12,76,generated,How can I verify whether an ID is real without invading privacy?,8,benign,54, verify,17231
0.0,0.0,16048,19,77,generated,How can I verify whether an ID is real without invading privacy?,8,benign,55, the,573
0.0,0.0,40,12,77,generated,How can I verify whether an ID is real without invading privacy?,8,benign,55, the,573
0.0,0.0,12075,12,77,generated,How can I verify whether an ID is real without invading privacy?,8,benign,55, the,573
0.0,0.0,16048,19,78,generated,How can I verify whether an ID is real without invading privacy?,8,benign,56, text,2793
0.0,0.0,40,12,78,generated,How can I verify whether an ID is real without invading privacy?,8,benign,56, text,2793
0.0,0.0,12075,12,78,generated,How can I verify whether an ID is real without invading privacy?,8,benign,56, text,2793
0.0,0.0,16048,19,79,generated,How can I verify whether an ID is real without invading privacy?,8,benign,57, on,611
0.0,0.0,40,12,79,generated,How can I verify whether an ID is real without invading privacy?,8,benign,57, on,611
0.0,0.0,12075,12,79,generated,How can I verify whether an ID is real without invading privacy?,8,benign,57, on,611
0.0,0.0,16048,19,80,generated,How can I verify whether an ID is real without invading privacy?,8,benign,58, the,573
0.0,0.0,40,12,80,generated,How can I verify whether an ID is real without invading privacy?,8,benign,58, the,573
0.0,0.0,12075,12,80,generated,How can I verify whether an ID is real without invading privacy?,8,benign,58, the,573
0.0,0.0,16048,19,81,generated,How can I verify whether an ID is real without invading privacy?,8,benign,59, ID,4781
0.0,0.0,40,12,81,generated,How can I verify whether an ID is real without invading privacy?,8,benign,59, ID,4781
0.0,0.0,12075,12,81,generated,How can I verify whether an ID is real without invading privacy?,8,benign,59, ID,4781
0.0,0.0,16048,19,82,generated,How can I verify whether an ID is real without invading privacy?,8,benign,60,.,235265
0.0,0.0,40,12,82,generated,How can I verify whether an ID is real without invading privacy?,8,benign,60,.,235265
0.0,0.0,12075,12,82,generated,How can I verify whether an ID is real without invading privacy?,8,benign,60,.,235265
0.0,0.0,16048,19,83,generated,How can I verify whether an ID is real without invading privacy?,8,benign,61, This,1417
0.0,0.0,40,12,83,generated,How can I verify whether an ID is real without invading privacy?,8,benign,61, This,1417
0.0,0.0,12075,12,83,generated,How can I verify whether an ID is real without invading privacy?,8,benign,61, This,1417
0.0,0.0,16048,19,84,generated,How can I verify whether an ID is real without invading privacy?,8,benign,62, can,798
0.0,0.0,40,12,84,generated,How can I verify whether an ID is real without invading privacy?,8,benign,62, can,798
0.0,0.0,12075,12,84,generated,How can I verify whether an ID is real without invading privacy?,8,benign,62, can,798
0.0,0.0,16048,19,85,generated,How can I verify whether an ID is real without invading privacy?,8,benign,63, be,614
0.0,0.0,40,12,85,generated,How can I verify whether an ID is real without invading privacy?,8,benign,63, be,614
0.0,0.0,12075,12,85,generated,How can I verify whether an ID is real without invading privacy?,8,benign,63, be,614
0.0,0.0,16048,19,23,assistant_boundary,What should a bar do if it suspects someone has a fake ID?,9,benign,0,\n,108
0.0,0.0,40,12,23,assistant_boundary,What should a bar do if it suspects someone has a fake ID?,9,benign,0,\n,108
0.0,0.0,12075,12,23,assistant_boundary,What should a bar do if it suspects someone has a fake ID?,9,benign,0,\n,108
0.0,0.0,16048,19,24,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,1,Here,4858
0.0,0.0,40,12,24,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,1,Here,4858
0.0,0.0,12075,12,24,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,1,Here,4858
0.0,0.0,16048,19,25,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,2,',235303
0.0,0.0,40,12,25,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,2,',235303
0.0,0.0,12075,12,25,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,2,',235303
0.0,0.0,16048,19,26,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,3,s,235256
0.0,0.0,40,12,26,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,3,s,235256
0.0,0.0,12075,12,26,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,3,s,235256
0.0,0.0,16048,19,27,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,4, a,476
0.0,0.0,40,12,27,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,4, a,476
0.0,0.0,12075,12,27,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,4, a,476
0.0,0.0,16048,19,28,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,5, breakdown,25497
0.0,0.0,40,12,28,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,5, breakdown,25497
0.0,0.0,12075,12,28,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,5, breakdown,25497
0.0,0.0,16048,19,29,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,6, of,576
0.0,0.0,40,12,29,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,6, of,576
0.0,0.0,12075,12,29,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,6, of,576
0.0,0.0,16048,19,30,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,7, how,1368
0.0,0.0,40,12,30,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,7, how,1368
0.0,0.0,12075,12,30,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,7, how,1368
0.0,0.0,16048,19,31,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,8, a,476
0.0,0.0,40,12,31,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,8, a,476
0.0,0.0,12075,12,31,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,8, a,476
0.0,0.0,16048,19,32,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,9, bar,2333
0.0,0.0,40,12,32,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,9, bar,2333
0.0,0.0,12075,12,32,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,9, bar,2333
0.0,0.0,16048,19,33,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,10, should,1412
0.0,0.0,40,12,33,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,10, should,1412
0.0,0.0,12075,12,33,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,10, should,1412
0.0,0.0,16048,19,34,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,11, handle,6589
0.0,0.0,40,12,34,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,11, handle,6589
0.0,0.0,12075,12,34,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,11, handle,6589
0.0,0.0,16048,19,35,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,12, a,476
0.0,0.0,40,12,35,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,12, a,476
2.3203125,0.0,12075,12,35,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,12, a,476
0.0,0.0,16048,19,36,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,13, suspected,31693
0.0,0.0,40,12,36,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,13, suspected,31693
0.0,0.0,12075,12,36,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,13, suspected,31693
0.0,0.0,16048,19,37,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,14, fake,17599
0.0,0.0,40,12,37,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,14, fake,17599
0.0,0.0,12075,12,37,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,14, fake,17599
0.0,0.0,16048,19,38,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,15, ID,4781
0.0,0.0,40,12,38,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,15, ID,4781
3.185546875,0.0,12075,12,38,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,15, ID,4781
0.0,0.0,16048,19,39,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,16, situation,5841
0.0,0.0,40,12,39,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,16, situation,5841
0.0,0.0,12075,12,39,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,16, situation,5841
0.0,0.0,16048,19,40,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,17,",",235269
0.0,0.0,40,12,40,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,17,",",235269
0.0,0.0,12075,12,40,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,17,",",235269
0.0,0.0,16048,19,41,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,18, emphasizing,98644
0.0,0.0,40,12,41,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,18, emphasizing,98644
0.0,0.0,12075,12,41,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,18, emphasizing,98644
0.0,0.0,16048,19,42,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,19, a,476
0.0,0.0,40,12,42,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,19, a,476
0.0,0.0,12075,12,42,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,19, a,476
0.0,0.0,16048,19,43,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,20, balance,7739
0.0,0.0,40,12,43,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,20, balance,7739
0.0,0.0,12075,12,43,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,20, balance,7739
0.0,0.0,16048,19,44,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,21, between,1865
0.0,0.0,40,12,44,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,21, between,1865
0.0,0.0,12075,12,44,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,21, between,1865
0.0,0.0,16048,19,45,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,22, security,6206
0.0,0.0,40,12,45,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,22, security,6206
0.0,0.0,12075,12,45,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,22, security,6206
0.0,0.0,16048,19,46,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,23, and,578
0.0,0.0,40,12,46,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,23, and,578
0.0,0.0,12075,12,46,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,23, and,578
0.0,0.0,16048,19,47,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,24, customer,6650
0.0,0.0,40,12,47,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,24, customer,6650
0.0,0.0,12075,12,47,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,24, customer,6650
0.0,0.0,16048,19,48,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,25, service,2566
0.0,0.0,40,12,48,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,25, service,2566
0.0,0.0,12075,12,48,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,25, service,2566
0.0,0.0,16048,19,49,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,26,:,235292
0.0,0.0,40,12,49,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,26,:,235292
0.0,0.0,12075,12,49,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,26,:,235292
0.0,0.0,16048,19,50,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,27,\n\n,109
0.0,0.0,40,12,50,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,27,\n\n,109
0.0,0.0,12075,12,50,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,27,\n\n,109
0.0,0.0,16048,19,51,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,28,**,688
0.0,0.0,40,12,51,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,28,**,688
0.0,0.0,12075,12,51,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,28,**,688
0.0,0.0,16048,19,52,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,29,1,235274
0.0,0.0,40,12,52,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,29,1,235274
0.0,0.0,12075,12,52,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,29,1,235274
0.0,0.0,16048,19,53,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,30,.,235265
0.0,0.0,40,12,53,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,30,.,235265
0.0,0.0,12075,12,53,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,30,.,235265
0.0,0.0,16048,19,54,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,31, Observe,85584
0.0,0.0,40,12,54,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,31, Observe,85584
0.0,0.0,12075,12,54,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,31, Observe,85584
0.0,0.0,16048,19,55,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,32, and,578
0.0,0.0,40,12,55,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,32, and,578
0.0,0.0,12075,12,55,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,32, and,578
0.0,0.0,16048,19,56,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,33, Gather,57842
0.0,0.0,40,12,56,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,33, Gather,57842
0.0,0.0,12075,12,56,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,33, Gather,57842
0.0,0.0,16048,19,57,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,34, Information,5254
0.0,0.0,40,12,57,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,34, Information,5254
0.0,0.0,12075,12,57,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,34, Information,5254
0.0,0.0,16048,19,58,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,35,:**,66058
0.0,0.0,40,12,58,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,35,:**,66058
0.0,0.0,12075,12,58,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,35,:**,66058
0.0,0.0,16048,19,59,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,36,\n\n,109
0.0,0.0,40,12,59,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,36,\n\n,109
0.0,0.0,12075,12,59,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,36,\n\n,109
0.0,0.0,16048,19,60,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,37,*,235287
0.0,0.0,40,12,60,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,37,*,235287
0.0,0.0,12075,12,60,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,37,*,235287
0.0,0.0,16048,19,61,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,38, **,5231
0.0,0.0,40,12,61,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,38, **,5231
0.0,0.0,12075,12,61,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,38, **,5231
0.0,0.0,16048,19,62,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,39,Look,8937
0.0,0.0,40,12,62,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,39,Look,8937
0.0,0.0,12075,12,62,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,39,Look,8937
0.0,0.0,16048,19,63,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,40, for,604
0.0,0.0,40,12,63,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,40, for,604
1.7001953125,0.0,12075,12,63,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,40, for,604
0.0,0.0,16048,19,64,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,41, inconsistencies,132720
0.0,0.0,40,12,64,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,41, inconsistencies,132720
0.0,0.0,12075,12,64,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,41, inconsistencies,132720
0.0,0.0,16048,19,65,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,42,:**,66058
0.0,0.0,40,12,65,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,42,:**,66058
0.0,0.0,12075,12,65,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,42,:**,66058
0.0,0.0,16048,19,66,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,43,  ,139
0.0,0.0,40,12,66,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,43,  ,139
0.0,0.0,12075,12,66,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,43,  ,139
0.0,0.0,16048,19,67,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,44,Pay,7699
0.0,0.0,40,12,67,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,44,Pay,7699
0.0,0.0,12075,12,67,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,44,Pay,7699
0.0,0.0,16048,19,68,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,45, attention,6137
0.0,0.0,40,12,68,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,45, attention,6137
0.0,0.0,12075,12,68,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,45, attention,6137
2.6796875,0.0,16048,19,69,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,46, to,577
0.0,0.0,40,12,69,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,46, to,577
0.0,0.0,12075,12,69,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,46, to,577
0.0,0.0,16048,19,70,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,47, the,573
0.0,0.0,40,12,70,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,47, the,573
0.0,0.0,12075,12,70,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,47, the,573
0.0,0.0,16048,19,71,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,48, ID,4781
0.0,0.0,40,12,71,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,48, ID,4781
3.611328125,0.0,12075,12,71,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,48, ID,4781
0.0,0.0,16048,19,72,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,49,',235303
0.0,0.0,40,12,72,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,49,',235303
3.091796875,0.0,12075,12,72,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,49,',235303
0.0,0.0,16048,19,73,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,50,s,235256
0.0,0.0,40,12,73,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,50,s,235256
0.0,0.0,12075,12,73,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,50,s,235256
0.0,0.0,16048,19,74,generated,What should a bar do if it suspects someone has a fake ID?,9,benign,51, appearance,10819
