rank_a,rank_b,feature_a,feature_b,sign_a,sign_b,single_a_margin,single_b_margin,critical12_margin,additive_prediction,pair_margin,interaction,passes,condition,description_a,description_b,url_a,url_b
6,31,9407,1813,recipient_higher,donor_higher,-0.015625,0.0,0.0,-0.015625,0.0,0.015625,False,bundle_patch_critical12_plus_rank006_rank031,phrases related to self-reflection and personal growth,expressive statements of excitement and emotion,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9407,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/1813
6,32,9407,1100,recipient_higher,donor_higher,-0.015625,0.0,0.0,-0.015625,0.0,0.015625,False,bundle_patch_critical12_plus_rank006_rank032,phrases related to self-reflection and personal growth,references to changes in technology and its implications,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9407,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/1100
8,10,5355,8754,recipient_higher,donor_higher,0.0,-0.015625,0.0,-0.015625,-0.015625,0.0,False,bundle_patch_critical12_plus_rank008_rank010,references to automotive manufacturing and production specifics,"information about specific individuals, particularly athletes and their backgrounds",https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/5355,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/8754
8,11,5355,3850,recipient_higher,donor_higher,0.0,0.0,0.0,0.0,0.0,0.0,False,bundle_patch_critical12_plus_rank008_rank011,references to automotive manufacturing and production specifics,instances of textual analysis and commentary about people and groups in political or social contexts,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/5355,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/3850
8,12,5355,13854,recipient_higher,donor_higher,0.0,0.0,0.0,0.0,0.0,0.0,False,bundle_patch_critical12_plus_rank008_rank012,references to automotive manufacturing and production specifics,phrases emphasizing caution and the need for careful interpretation in medical research,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/5355,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/13854
8,13,5355,7965,recipient_higher,donor_higher,0.0,0.0,0.0,0.0,0.0,0.0,False,bundle_patch_critical12_plus_rank008_rank013,references to automotive manufacturing and production specifics,programming structures and function definitions,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/5355,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/7965
8,15,5355,11414,recipient_higher,recipient_higher,0.0,-0.015625,0.0,-0.015625,-0.015625,0.0,False,bundle_patch_critical12_plus_rank008_rank015,references to automotive manufacturing and production specifics,phrases that indicate opinions or assertions about the subject matter,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/5355,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/11414
8,17,5355,12002,recipient_higher,donor_higher,0.0,-0.015625,0.0,-0.015625,0.0,0.015625,False,bundle_patch_critical12_plus_rank008_rank017,references to automotive manufacturing and production specifics,financial terms and values associated with stock performance,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/5355,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/12002
8,18,5355,9001,recipient_higher,donor_higher,0.0,0.0,0.0,0.0,0.0,0.0,False,bundle_patch_critical12_plus_rank008_rank018,references to automotive manufacturing and production specifics,specific characters and their representations in names and titles,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/5355,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9001
8,19,5355,9024,recipient_higher,donor_higher,0.0,-0.015625,0.0,-0.015625,0.0,0.015625,False,bundle_patch_critical12_plus_rank008_rank019,references to automotive manufacturing and production specifics,phrases that express desire or intention regarding collaboration and communication,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/5355,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9024
8,21,5355,11545,recipient_higher,recipient_higher,0.0,0.0,0.0,0.0,-0.015625,-0.015625,False,bundle_patch_critical12_plus_rank008_rank021,references to automotive manufacturing and production specifics,references to credit reports and their related processes,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/5355,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/11545
8,22,5355,9149,recipient_higher,recipient_higher,0.0,0.0,0.0,0.0,-0.015625,-0.015625,False,bundle_patch_critical12_plus_rank008_rank022,references to automotive manufacturing and production specifics,key phrases related to established organizations and their foundations,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/5355,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9149
8,23,5355,7531,recipient_higher,donor_higher,0.0,-0.015625,0.0,-0.015625,0.0,0.015625,False,bundle_patch_critical12_plus_rank008_rank023,references to automotive manufacturing and production specifics,"sections of code, specifically highlighting variable declarations and control structures in programming",https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/5355,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/7531
8,26,5355,5990,recipient_higher,recipient_higher,0.0,-0.015625,0.0,-0.015625,-0.015625,0.0,False,bundle_patch_critical12_plus_rank008_rank026,references to automotive manufacturing and production specifics,"references to migration or transitions, particularly in a technological or procedural context",https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/5355,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/5990
8,29,5355,321,recipient_higher,donor_higher,0.0,-0.03125,0.0,-0.03125,-0.015625,0.015625,False,bundle_patch_critical12_plus_rank008_rank029,references to automotive manufacturing and production specifics,phrases and connections related to reasoning and justification,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/5355,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/321
8,30,5355,12313,recipient_higher,donor_higher,0.0,-0.015625,0.0,-0.015625,-0.015625,0.0,False,bundle_patch_critical12_plus_rank008_rank030,references to automotive manufacturing and production specifics,names of individuals and geographical locations,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/5355,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/12313
8,31,5355,1813,recipient_higher,donor_higher,0.0,0.0,0.0,0.0,0.0,0.0,False,bundle_patch_critical12_plus_rank008_rank031,references to automotive manufacturing and production specifics,expressive statements of excitement and emotion,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/5355,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/1813
8,32,5355,1100,recipient_higher,donor_higher,0.0,0.0,0.0,0.0,0.0,0.0,False,bundle_patch_critical12_plus_rank008_rank032,references to automotive manufacturing and production specifics,references to changes in technology and its implications,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/5355,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/1100
10,11,8754,3850,donor_higher,donor_higher,-0.015625,0.0,0.0,-0.015625,0.0,0.015625,False,bundle_patch_critical12_plus_rank010_rank011,"information about specific individuals, particularly athletes and their backgrounds",instances of textual analysis and commentary about people and groups in political or social contexts,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/8754,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/3850
10,12,8754,13854,donor_higher,donor_higher,-0.015625,0.0,0.0,-0.015625,0.0,0.015625,False,bundle_patch_critical12_plus_rank010_rank012,"information about specific individuals, particularly athletes and their backgrounds",phrases emphasizing caution and the need for careful interpretation in medical research,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/8754,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/13854
10,13,8754,7965,donor_higher,donor_higher,-0.015625,0.0,0.0,-0.015625,0.0,0.015625,False,bundle_patch_critical12_plus_rank010_rank013,"information about specific individuals, particularly athletes and their backgrounds",programming structures and function definitions,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/8754,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/7965
10,15,8754,11414,donor_higher,recipient_higher,-0.015625,-0.015625,0.0,-0.03125,-0.015625,0.015625,False,bundle_patch_critical12_plus_rank010_rank015,"information about specific individuals, particularly athletes and their backgrounds",phrases that indicate opinions or assertions about the subject matter,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/8754,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/11414
10,17,8754,12002,donor_higher,donor_higher,-0.015625,-0.015625,0.0,-0.03125,0.0,0.03125,False,bundle_patch_critical12_plus_rank010_rank017,"information about specific individuals, particularly athletes and their backgrounds",financial terms and values associated with stock performance,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/8754,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/12002
10,18,8754,9001,donor_higher,donor_higher,-0.015625,0.0,0.0,-0.015625,-0.015625,0.0,False,bundle_patch_critical12_plus_rank010_rank018,"information about specific individuals, particularly athletes and their backgrounds",specific characters and their representations in names and titles,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/8754,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9001
10,19,8754,9024,donor_higher,donor_higher,-0.015625,-0.015625,0.0,-0.03125,-0.015625,0.015625,False,bundle_patch_critical12_plus_rank010_rank019,"information about specific individuals, particularly athletes and their backgrounds",phrases that express desire or intention regarding collaboration and communication,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/8754,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9024
10,21,8754,11545,donor_higher,recipient_higher,-0.015625,0.0,0.0,-0.015625,-0.015625,0.0,False,bundle_patch_critical12_plus_rank010_rank021,"information about specific individuals, particularly athletes and their backgrounds",references to credit reports and their related processes,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/8754,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/11545
10,22,8754,9149,donor_higher,recipient_higher,-0.015625,0.0,0.0,-0.015625,0.015625,0.03125,True,bundle_patch_critical12_plus_rank010_rank022,"information about specific individuals, particularly athletes and their backgrounds",key phrases related to established organizations and their foundations,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/8754,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9149
10,23,8754,7531,donor_higher,donor_higher,-0.015625,-0.015625,0.0,-0.03125,0.0,0.03125,False,bundle_patch_critical12_plus_rank010_rank023,"information about specific individuals, particularly athletes and their backgrounds","sections of code, specifically highlighting variable declarations and control structures in programming",https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/8754,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/7531
10,26,8754,5990,donor_higher,recipient_higher,-0.015625,-0.015625,0.0,-0.03125,-0.015625,0.015625,False,bundle_patch_critical12_plus_rank010_rank026,"information about specific individuals, particularly athletes and their backgrounds","references to migration or transitions, particularly in a technological or procedural context",https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/8754,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/5990
10,29,8754,321,donor_higher,donor_higher,-0.015625,-0.03125,0.0,-0.046875,-0.015625,0.03125,False,bundle_patch_critical12_plus_rank010_rank029,"information about specific individuals, particularly athletes and their backgrounds",phrases and connections related to reasoning and justification,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/8754,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/321
10,30,8754,12313,donor_higher,donor_higher,-0.015625,-0.015625,0.0,-0.03125,0.0,0.03125,False,bundle_patch_critical12_plus_rank010_rank030,"information about specific individuals, particularly athletes and their backgrounds",names of individuals and geographical locations,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/8754,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/12313
10,31,8754,1813,donor_higher,donor_higher,-0.015625,0.0,0.0,-0.015625,0.015625,0.03125,True,bundle_patch_critical12_plus_rank010_rank031,"information about specific individuals, particularly athletes and their backgrounds",expressive statements of excitement and emotion,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/8754,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/1813
10,32,8754,1100,donor_higher,donor_higher,-0.015625,0.0,0.0,-0.015625,0.0,0.015625,False,bundle_patch_critical12_plus_rank010_rank032,"information about specific individuals, particularly athletes and their backgrounds",references to changes in technology and its implications,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/8754,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/1100
11,12,3850,13854,donor_higher,donor_higher,0.0,0.0,0.0,0.0,0.0,0.0,False,bundle_patch_critical12_plus_rank011_rank012,instances of textual analysis and commentary about people and groups in political or social contexts,phrases emphasizing caution and the need for careful interpretation in medical research,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/3850,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/13854
11,13,3850,7965,donor_higher,donor_higher,0.0,0.0,0.0,0.0,-0.015625,-0.015625,False,bundle_patch_critical12_plus_rank011_rank013,instances of textual analysis and commentary about people and groups in political or social contexts,programming structures and function definitions,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/3850,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/7965
11,15,3850,11414,donor_higher,recipient_higher,0.0,-0.015625,0.0,-0.015625,0.0,0.015625,False,bundle_patch_critical12_plus_rank011_rank015,instances of textual analysis and commentary about people and groups in political or social contexts,phrases that indicate opinions or assertions about the subject matter,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/3850,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/11414
11,17,3850,12002,donor_higher,donor_higher,0.0,-0.015625,0.0,-0.015625,0.0,0.015625,False,bundle_patch_critical12_plus_rank011_rank017,instances of textual analysis and commentary about people and groups in political or social contexts,financial terms and values associated with stock performance,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/3850,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/12002
11,18,3850,9001,donor_higher,donor_higher,0.0,0.0,0.0,0.0,0.0,0.0,False,bundle_patch_critical12_plus_rank011_rank018,instances of textual analysis and commentary about people and groups in political or social contexts,specific characters and their representations in names and titles,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/3850,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9001
11,19,3850,9024,donor_higher,donor_higher,0.0,-0.015625,0.0,-0.015625,0.0,0.015625,False,bundle_patch_critical12_plus_rank011_rank019,instances of textual analysis and commentary about people and groups in political or social contexts,phrases that express desire or intention regarding collaboration and communication,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/3850,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9024
11,21,3850,11545,donor_higher,recipient_higher,0.0,0.0,0.0,0.0,0.0,0.0,False,bundle_patch_critical12_plus_rank011_rank021,instances of textual analysis and commentary about people and groups in political or social contexts,references to credit reports and their related processes,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/3850,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/11545
11,22,3850,9149,donor_higher,recipient_higher,0.0,0.0,0.0,0.0,0.0,0.0,False,bundle_patch_critical12_plus_rank011_rank022,instances of textual analysis and commentary about people and groups in political or social contexts,key phrases related to established organizations and their foundations,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/3850,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9149
11,23,3850,7531,donor_higher,donor_higher,0.0,-0.015625,0.0,-0.015625,0.0,0.015625,False,bundle_patch_critical12_plus_rank011_rank023,instances of textual analysis and commentary about people and groups in political or social contexts,"sections of code, specifically highlighting variable declarations and control structures in programming",https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/3850,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/7531
11,26,3850,5990,donor_higher,recipient_higher,0.0,-0.015625,0.0,-0.015625,0.0,0.015625,False,bundle_patch_critical12_plus_rank011_rank026,instances of textual analysis and commentary about people and groups in political or social contexts,"references to migration or transitions, particularly in a technological or procedural context",https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/3850,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/5990
11,29,3850,321,donor_higher,donor_higher,0.0,-0.03125,0.0,-0.03125,-0.015625,0.015625,False,bundle_patch_critical12_plus_rank011_rank029,instances of textual analysis and commentary about people and groups in political or social contexts,phrases and connections related to reasoning and justification,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/3850,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/321
11,30,3850,12313,donor_higher,donor_higher,0.0,-0.015625,0.0,-0.015625,-0.015625,0.0,False,bundle_patch_critical12_plus_rank011_rank030,instances of textual analysis and commentary about people and groups in political or social contexts,names of individuals and geographical locations,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/3850,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/12313
11,31,3850,1813,donor_higher,donor_higher,0.0,0.0,0.0,0.0,0.0,0.0,False,bundle_patch_critical12_plus_rank011_rank031,instances of textual analysis and commentary about people and groups in political or social contexts,expressive statements of excitement and emotion,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/3850,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/1813
11,32,3850,1100,donor_higher,donor_higher,0.0,0.0,0.0,0.0,0.0,0.0,False,bundle_patch_critical12_plus_rank011_rank032,instances of textual analysis and commentary about people and groups in political or social contexts,references to changes in technology and its implications,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/3850,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/1100
12,13,13854,7965,donor_higher,donor_higher,0.0,0.0,0.0,0.0,0.0,0.0,False,bundle_patch_critical12_plus_rank012_rank013,phrases emphasizing caution and the need for careful interpretation in medical research,programming structures and function definitions,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/13854,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/7965
12,15,13854,11414,donor_higher,recipient_higher,0.0,-0.015625,0.0,-0.015625,0.0,0.015625,False,bundle_patch_critical12_plus_rank012_rank015,phrases emphasizing caution and the need for careful interpretation in medical research,phrases that indicate opinions or assertions about the subject matter,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/13854,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/11414
12,17,13854,12002,donor_higher,donor_higher,0.0,-0.015625,0.0,-0.015625,0.0,0.015625,False,bundle_patch_critical12_plus_rank012_rank017,phrases emphasizing caution and the need for careful interpretation in medical research,financial terms and values associated with stock performance,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/13854,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/12002
12,18,13854,9001,donor_higher,donor_higher,0.0,0.0,0.0,0.0,0.0,0.0,False,bundle_patch_critical12_plus_rank012_rank018,phrases emphasizing caution and the need for careful interpretation in medical research,specific characters and their representations in names and titles,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/13854,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9001
12,19,13854,9024,donor_higher,donor_higher,0.0,-0.015625,0.0,-0.015625,0.0,0.015625,False,bundle_patch_critical12_plus_rank012_rank019,phrases emphasizing caution and the need for careful interpretation in medical research,phrases that express desire or intention regarding collaboration and communication,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/13854,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9024
12,21,13854,11545,donor_higher,recipient_higher,0.0,0.0,0.0,0.0,0.0,0.0,False,bundle_patch_critical12_plus_rank012_rank021,phrases emphasizing caution and the need for careful interpretation in medical research,references to credit reports and their related processes,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/13854,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/11545
12,22,13854,9149,donor_higher,recipient_higher,0.0,0.0,0.0,0.0,0.0,0.0,False,bundle_patch_critical12_plus_rank012_rank022,phrases emphasizing caution and the need for careful interpretation in medical research,key phrases related to established organizations and their foundations,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/13854,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9149
12,23,13854,7531,donor_higher,donor_higher,0.0,-0.015625,0.0,-0.015625,0.0,0.015625,False,bundle_patch_critical12_plus_rank012_rank023,phrases emphasizing caution and the need for careful interpretation in medical research,"sections of code, specifically highlighting variable declarations and control structures in programming",https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/13854,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/7531
12,26,13854,5990,donor_higher,recipient_higher,0.0,-0.015625,0.0,-0.015625,0.0,0.015625,False,bundle_patch_critical12_plus_rank012_rank026,phrases emphasizing caution and the need for careful interpretation in medical research,"references to migration or transitions, particularly in a technological or procedural context",https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/13854,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/5990
12,29,13854,321,donor_higher,donor_higher,0.0,-0.03125,0.0,-0.03125,0.0,0.03125,False,bundle_patch_critical12_plus_rank012_rank029,phrases emphasizing caution and the need for careful interpretation in medical research,phrases and connections related to reasoning and justification,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/13854,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/321
12,30,13854,12313,donor_higher,donor_higher,0.0,-0.015625,0.0,-0.015625,0.0,0.015625,False,bundle_patch_critical12_plus_rank012_rank030,phrases emphasizing caution and the need for careful interpretation in medical research,names of individuals and geographical locations,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/13854,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/12313
12,31,13854,1813,donor_higher,donor_higher,0.0,0.0,0.0,0.0,0.0,0.0,False,bundle_patch_critical12_plus_rank012_rank031,phrases emphasizing caution and the need for careful interpretation in medical research,expressive statements of excitement and emotion,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/13854,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/1813
12,32,13854,1100,donor_higher,donor_higher,0.0,0.0,0.0,0.0,0.0,0.0,False,bundle_patch_critical12_plus_rank012_rank032,phrases emphasizing caution and the need for careful interpretation in medical research,references to changes in technology and its implications,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/13854,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/1100
13,15,7965,11414,donor_higher,recipient_higher,0.0,-0.015625,0.0,-0.015625,-0.015625,0.0,False,bundle_patch_critical12_plus_rank013_rank015,programming structures and function definitions,phrases that indicate opinions or assertions about the subject matter,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/7965,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/11414
13,17,7965,12002,donor_higher,donor_higher,0.0,-0.015625,0.0,-0.015625,-0.015625,0.0,False,bundle_patch_critical12_plus_rank013_rank017,programming structures and function definitions,financial terms and values associated with stock performance,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/7965,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/12002
13,18,7965,9001,donor_higher,donor_higher,0.0,0.0,0.0,0.0,0.0,0.0,False,bundle_patch_critical12_plus_rank013_rank018,programming structures and function definitions,specific characters and their representations in names and titles,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/7965,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9001
13,19,7965,9024,donor_higher,donor_higher,0.0,-0.015625,0.0,-0.015625,0.0,0.015625,False,bundle_patch_critical12_plus_rank013_rank019,programming structures and function definitions,phrases that express desire or intention regarding collaboration and communication,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/7965,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9024
13,21,7965,11545,donor_higher,recipient_higher,0.0,0.0,0.0,0.0,0.0,0.0,False,bundle_patch_critical12_plus_rank013_rank021,programming structures and function definitions,references to credit reports and their related processes,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/7965,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/11545
13,22,7965,9149,donor_higher,recipient_higher,0.0,0.0,0.0,0.0,0.0,0.0,False,bundle_patch_critical12_plus_rank013_rank022,programming structures and function definitions,key phrases related to established organizations and their foundations,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/7965,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/9149
13,23,7965,7531,donor_higher,donor_higher,0.0,-0.015625,0.0,-0.015625,0.0,0.015625,False,bundle_patch_critical12_plus_rank013_rank023,programming structures and function definitions,"sections of code, specifically highlighting variable declarations and control structures in programming",https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/7965,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/7531
13,26,7965,5990,donor_higher,recipient_higher,0.0,-0.015625,0.0,-0.015625,-0.015625,0.0,False,bundle_patch_critical12_plus_rank013_rank026,programming structures and function definitions,"references to migration or transitions, particularly in a technological or procedural context",https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/7965,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/5990
13,29,7965,321,donor_higher,donor_higher,0.0,-0.03125,0.0,-0.03125,-0.015625,0.015625,False,bundle_patch_critical12_plus_rank013_rank029,programming structures and function definitions,phrases and connections related to reasoning and justification,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/7965,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/321
13,30,7965,12313,donor_higher,donor_higher,0.0,-0.015625,0.0,-0.015625,-0.015625,0.0,False,bundle_patch_critical12_plus_rank013_rank030,programming structures and function definitions,names of individuals and geographical locations,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/7965,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/12313
13,31,7965,1813,donor_higher,donor_higher,0.0,0.0,0.0,0.0,0.0,0.0,False,bundle_patch_critical12_plus_rank013_rank031,programming structures and function definitions,expressive statements of excitement and emotion,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/7965,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/1813
13,32,7965,1100,donor_higher,donor_higher,0.0,0.0,0.0,0.0,0.0,0.0,False,bundle_patch_critical12_plus_rank013_rank032,programming structures and function definitions,references to changes in technology and its implications,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/7965,https://www.neuronpedia.org/gemma-2-2b/20-gemmascope-mlp-16k/1100
